nivel,local,dia1,dia2,quantidade,percentual_base,denominador_origem,percentual_origem
UF,MG,ausente,codigo_invalido,0,0.0,137671,0.0
UF,MG,eliminado,presente,54,0.011614476800082593,431,12.529002320185615
UF,MG,eliminado,ausente,377,0.0810862546968729,431,87.47099767981439
UF,MG,eliminado,eliminado,0,0.0,431,0.0
UF,MG,eliminado,misto,0,0.0,431,0.0
UF,MG,eliminado,dados_ausentes,0,0.0,431,0.0
UF,MG,eliminado,codigo_invalido,0,0.0,431,0.0
UF,MG,misto,presente,0,0.0,0,
UF,MG,misto,ausente,0,0.0,0,
UF,MG,misto,eliminado,0,0.0,0,
UF,MG,misto,misto,0,0.0,0,
UF,MG,misto,dados_ausentes,0,0.0,0,
UF,MG,misto,codigo_invalido,0,0.0,0,
UF,MG,dados_ausentes,presente,0,0.0,0,
UF,MG,dados_ausentes,ausente,0,0.0,0,
UF,MG,dados_ausentes,eliminado,0,0.0,0,
UF,MG,dados_ausentes,misto,0,0.0,0,
UF,MG,dados_ausentes,dados_ausentes,0,0.0,0,
UF,MG,dados_ausentes,codigo_invalido,0,0.0,0,
UF,MG,codigo_invalido,presente,0,0.0,0,
UF,MG,codigo_invalido,ausente,0,0.0,0,
UF,MG,codigo_invalido,eliminado,0,0.0,0,
UF,MG,codigo_invalido,misto,0,0.0,0,
UF,MG,codigo_invalido,dados_ausentes,0,0.0,0,
UF,MG,codigo_invalido,codigo_invalido,0,0.0,0,
UF,MS,presente,presente,37847,65.33004211834565,40989,92.33452877601307
UF,MS,presente,ausente,3104,5.358005937996271,40989,7.572763424333358
UF,MS,presente,eliminado,38,0.06559414485949043,40989,0.09270779965356558
UF,MS,presente,misto,0,0.0,40989,0.0
UF,MS,presente,dados_ausentes,0,0.0,40989,0.0
UF,MS,presente,codigo_invalido,0,0.0,40989,0.0
UF,MS,ausente,presente,277,0.4781467927915487,16876,1.641384214268784
UF,MS,ausente,ausente,16599,28.65255817164952,16876,98.35861578573122
UF,MS,ausente,eliminado,0,0.0,16876,0.0
UF,MS,ausente,misto,0,0.0,16876,0.0
UF,MS,ausente,dados_ausentes,0,0.0,16876,0.0
UF,MS,ausente,codigo_invalido,0,0.0,16876,0.0
UF,MS,eliminado,presente,5,0.008630808534143478,67,7.462686567164179
UF,MS,eliminado,ausente,62,0.10702202582337914,67,92.53731343283582
UF,MS,eliminado,eliminado,0,0.0,67,0.0
UF,MS,eliminado,misto,0,0.0,67,0.0
UF,MS,eliminado,dados_ausentes,0,0.0,67,0.0
UF,MS,eliminado,codigo_invalido,0,0.0,67,0.0
UF,MS,misto,presente,0,0.0,0,
UF,MS,misto,ausente,0,0.0,0,
UF,MS,misto,eliminado,0,0.0,0,
UF,MS,misto,misto,0,0.0,0,
UF,MS,misto,dados_ausentes,0,0.0,0,
UF,MS,misto,codigo_invalido,0,0.0,0,
UF,MS,dados_ausentes,presente,0,0.0,0,
UF,MS,dados_ausentes,ausente,0,0.0,0,
UF,MS,dados_ausentes,eliminado,0,0.0,0,
UF,MS,dados_ausentes,misto,0,0.0,0,
UF,MS,dados_ausentes,dados_ausentes,0,0.0,0,
UF,MS,dados_ausentes,codigo_invalido,0,0.0,0,
UF,MS,codigo_invalido,presente,0,0.0,0,
UF,MS,codigo_invalido,ausente,0,0.0,0,
UF,MS,codigo_invalido,eliminado,0,0.0,0,
UF,MS,codigo_invalido,misto,0,0.0,0,
UF,MS,codigo_invalido,dados_ausentes,0,0.0,0,
UF,MS,codigo_invalido,codigo_invalido,0,0.0,0,
UF,MT,presente,presente,47237,58.75541071695109,51597,91.54989631180108
UF,MT,presente,ausente,4325,5.37962087666053,51597,8.382270287032192
UF,MT,presente,eliminado,35,0.043534504204189264,51597,0.0678334011667345
UF,MT,presente,misto,0,0.0,51597,0.0
UF,MT,presente,dados_ausentes,0,0.0,51597,0.0
UF,MT,presente,codigo_invalido,0,0.0,51597,0.0
UF,MT,ausente,presente,334,0.4154435544056918,28708,1.163438762714226
UF,MT,ausente,ausente,28373,35.29155679387034,28708,98.8330778876968
UF,MT,ausente,eliminado,1,0.0012438429772625504,28708,0.0034833495889647487
UF,MT,ausente,misto,0,0.0,28708,0.0
UF,MT,ausente,dados_ausentes,0,0.0,28708,0.0
UF,MT,ausente,codigo_invalido,0,0.0,28708,0.0
UF,MT,eliminado,presente,13,0.016169958704413154,91,14.285714285714286
UF,MT,eliminado,ausente,78,0.09701975222647893,91,85.71428571428571
UF,MT,eliminado,eliminado,0,0.0,91,0.0
UF,MT,eliminado,misto,0,0.0,91,0.0
UF,MT,eliminado,dados_ausentes,0,0.0,91,0.0
UF,MT,eliminado,codigo_invalido,0,0.0,91,0.0
UF,MT,misto,presente,0,0.0,0,
UF,MT,misto,ausente,0,0.0,0,
UF,MT,misto,eliminado,0,0.0,0,
UF,MT,misto,misto,0,0.0,0,
UF,MT,misto,dados_ausentes,0,0.0,0,
UF,MT,misto,codigo_invalido,0,0.0,0,
UF,MT,dados_ausentes,presente,0,0.0,0,
UF,MT,dados_ausentes,ausente,0,0.0,0,
UF,MT,dados_ausentes,eliminado,0,0.0,0,
UF,MT,dados_ausentes,misto,0,0.0,0,
UF,MT,dados_ausentes,dados_ausentes,0,0.0,0,
UF,MT,dados_ausentes,codigo_invalido,0,0.0,0,
UF,MT,codigo_invalido,presente,0,0.0,0,
UF,MT,codigo_invalido,ausente,0,0.0,0,
UF,MT,codigo_invalido,eliminado,0,0.0,0,
UF,MT,codigo_invalido,misto,0,0.0,0,
UF,MT,codigo_invalido,dados_ausentes,0,0.0,0,
UF,MT,codigo_invalido,codigo_invalido,0,0.0,0,
UF,PA,presente,presente,188886,65.28438312226953,202633,93.21581381117586
UF,PA,presente,ausente,13611,4.704349388928828,202633,6.717069776393776
UF,PA,presente,eliminado,136,0.047005474755295026,202633,0.06711641243035439
UF,PA,presente,misto,0,0.0,202633,0.0
UF,PA,presente,dados_ausentes,0,0.0,202633,0.0
UF,PA,presente,codigo_invalido,0,0.0,202633,0.0
UF,PA,ausente,presente,848,0.2930929602388984,86305,0.9825618446208215
UF,PA,ausente,ausente,85457,29.53637394237682,86305,99.01743815537918
UF,PA,ausente,eliminado,0,0.0,86305,0.0
UF,PA,ausente,misto,0,0.0,86305,0.0
UF,PA,ausente,dados_ausentes,0,0.0,86305,0.0
UF,PA,ausente,codigo_invalido,0,0.0,86305,0.0
UF,PA,eliminado,presente,43,0.014862025106453574,390,11.025641025641026
UF,PA,eliminado,ausente,346,0.11958745783332411,390,88.71794871794872
UF,PA,eliminado,eliminado,1,0.00034562849084775757,390,0.2564102564102564
UF,PA,eliminado,misto,0,0.0,390,0.0
UF,PA,eliminado,dados_ausentes,0,0.0,390,0.0
UF,PA,eliminado,codigo_invalido,0,0.0,390,0.0
UF,PA,misto,presente,0,0.0,0,
UF,PA,misto,ausente,0,0.0,0,
UF,PA,misto,eliminado,0,0.0,0,
UF,PA,misto,misto,0,0.0,0,
UF,PA,misto,dados_ausentes,0,0.0,0,
UF,PA,misto,codigo_invalido,0,0.0,0,
UF,PA,dados_ausentes,presente,0,0.0,0,
UF,PA,dados_ausentes,ausente,0,0.0,0,
UF,PA,dados_ausentes,eliminado,0,0.0,0,
UF,PA,dados_ausentes,misto,0,0.0,0,
UF,PA,dados_ausentes,dados_ausentes,0,0.0,0,
UF,PA,dados_ausentes,codigo_invalido,0,0.0,0,
UF,PA,codigo_invalido,presente,0,0.0,0,
UF,PA,codigo_invalido,ausente,0,0.0,0,
UF,PA,codigo_invalido,eliminado,0,0.0,0,
UF,PA,codigo_invalido,misto,0,0.0,0,
UF,PA,codigo_invalido,dados_ausentes,0,0.0,0,
UF,PA,codigo_invalido,codigo_invalido,0,0.0,0,
UF,PB,presente,presente,100883,71.02685957686485,105666,95.47347301875722
UF,PB,presente,ausente,4726,3.3273488928785158,105666,4.472583423239263
UF,PB,presente,eliminado,57,0.04013095363818777,105666,0.05394355800352053
UF,PB,presente,misto,0,0.0,105666,0.0
UF,PB,presente,dados_ausentes,0,0.0,105666,0.0
UF,PB,presente,codigo_invalido,0,0.0,105666,0.0
UF,PB,ausente,presente,402,0.28302883092195585,36213,1.1100985833816586
UF,PB,ausente,ausente,35809,25.2113915584187,36213,98.88437853809405
UF,PB,ausente,eliminado,2,0.001408103636427641,36213,0.005522878524286858
UF,PB,ausente,misto,0,0.0,36213,0.0
UF,PB,ausente,dados_ausentes,0,0.0,36213,0.0
UF,PB,ausente,codigo_invalido,0,0.0,36213,0.0
UF,PB,eliminado,presente,23,0.016193191818917874,156,14.743589743589743
UF,PB,eliminado,ausente,133,0.09363889182243813,156,85.25641025641026
UF,PB,eliminado,eliminado,0,0.0,156,0.0
UF,PB,eliminado,misto,0,0.0,156,0.0
UF,PB,eliminado,dados_ausentes,0,0.0,156,0.0
UF,PB,eliminado,codigo_invalido,0,0.0,156,0.0
UF,PB,misto,presente,0,0.0,0,
UF,PB,misto,ausente,0,0.0,0,
UF,PB,misto,eliminado,0,0.0,0,
UF,PB,misto,misto,0,0.0,0,
UF,PB,misto,dados_ausentes,0,0.0,0,
UF,PB,misto,codigo_invalido,0,0.0,0,
UF,PB,dados_ausentes,presente,0,0.0,0,
UF,PB,dados_ausentes,ausente,0,0.0,0,
UF,PB,dados_ausentes,eliminado,0,0.0,0,
UF,PB,dados_ausentes,misto,0,0.0,0,
UF,PB,dados_ausentes,dados_ausentes,0,0.0,0,
UF,PB,dados_ausentes,codigo_invalido,0,0.0,0,
UF,PB,codigo_invalido,presente,0,0.0,0,
UF,PB,codigo_invalido,ausente,0,0.0,0,
UF,PB,codigo_invalido,eliminado,0,0.0,0,
UF,PB,codigo_invalido,misto,0,0.0,0,
UF,PB,codigo_invalido,dados_ausentes,0,0.0,0,
UF,PB,codigo_invalido,codigo_invalido,0,0.0,0,
UF,PE,presente,presente,191948,70.4968065844226,202852,94.62465245597775
UF,PE,presente,ausente,10796,3.9650505547618438,202852,5.322106757636109
UF,PE,presente,eliminado,108,0.0396651963610855,202852,0.053240786386133734
UF,PE,presente,misto,0,0.0,202852,0.0
UF,PE,presente,dados_ausentes,0,0.0,202852,0.0
UF,PE,presente,codigo_invalido,0,0.0,202852,0.0
UF,PE,ausente,presente,889,0.326503329305602,69137,1.2858527271938325
UF,PE,ausente,ausente,68244,25.063996856165918,69137,98.70836165873556
UF,PE,ausente,eliminado,4,0.0014690813467068706,69137,0.005785614070613419
UF,PE,ausente,misto,0,0.0,69137,0.0
UF,PE,ausente,dados_ausentes,0,0.0,69137,0.0
UF,PE,ausente,codigo_invalido,0,0.0,69137,0.0
UF,PE,eliminado,presente,60,0.022036220200603057,290,20.689655172413794
UF,PE,eliminado,ausente,229,0.08410490709896834,290,78.96551724137932
UF,PE,eliminado,eliminado,1,0.00036727033667671765,290,0.3448275862068966
UF,PE,eliminado,misto,0,0.0,290,0.0
UF,PE,eliminado,dados_ausentes,0,0.0,290,0.0
UF,PE,eliminado,codigo_invalido,0,0.0,290,0.0
UF,PE,misto,presente,0,0.0,0,
UF,PE,misto,ausente,0,0.0,0,
UF,PE,misto,eliminado,0,0.0,0,
UF,PE,misto,misto,0,0.0,0,
UF,PE,misto,dados_ausentes,0,0.0,0,
UF,PE,misto,codigo_invalido,0,0.0,0,
UF,PE,dados_ausentes,presente,0,0.0,0,
UF,PE,dados_ausentes,ausente,0,0.0,0,
UF,PE,dados_ausentes,eliminado,0,0.0,0,
UF,PE,dados_ausentes,misto,0,0.0,0,
UF,PE,dados_ausentes,dados_ausentes,0,0.0,0,
UF,PE,dados_ausentes,codigo_invalido,0,0.0,0,
UF,PE,codigo_invalido,presente,0,0.0,0,
UF,PE,codigo_invalido,ausente,0,0.0,0,
UF,PE,codigo_invalido,eliminado,0,0.0,0,
UF,PE,codigo_invalido,misto,0,0.0,0,
UF,PE,codigo_invalido,dados_ausentes,0,0.0,0,
UF,PE,codigo_invalido,codigo_invalido,0,0.0,0,
UF,PI,presente,presente,85679,71.38013196480938,89161,96.09470508406142
UF,PI,presente,ausente,3449,2.8734004265529194,89161,3.868283217998901
UF,PI,presente,eliminado,33,0.02749266862170088,89161,0.03701169793968215
UF,PI,presente,misto,0,0.0,89161,0.0
UF,PI,presente,dados_ausentes,0,0.0,89161,0.0
UF,PI,presente,codigo_invalido,0,0.0,89161,0.0
UF,PI,ausente,presente,315,0.2624300186616902,30755,1.0242237034628516
UF,PI,ausente,ausente,30439,25.35907091442282,30755,98.97252479271663
UF,PI,ausente,eliminado,1,0.0008331111703545721,30755,0.003251503820516989
UF,PI,ausente,misto,0,0.0,30755,0.0
UF,PI,ausente,dados_ausentes,0,0.0,30755,0.0
UF,PI,ausente,codigo_invalido,0,0.0,30755,0.0
UF,PI,eliminado,presente,17,0.014162889896027726,116,14.655172413793103
UF,PI,eliminado,ausente,99,0.08247800586510264,116,85.34482758620689
UF,PI,eliminado,eliminado,0,0.0,116,0.0
UF,PI,eliminado,misto,0,0.0,116,0.0
UF,PI,eliminado,dados_ausentes,0,0.0,116,0.0
UF,PI,eliminado,codigo_invalido,0,0.0,116,0.0
UF,PI,misto,presente,0,0.0,0,
UF,PI,misto,ausente,0,0.0,0,
UF,PI,misto,eliminado,0,0.0,0,
UF,PI,misto,misto,0,0.0,0,
UF,PI,misto,dados_ausentes,0,0.0,0,
UF,PI,misto,codigo_invalido,0,0.0,0,
UF,PI,dados_ausentes,presente,0,0.0,0,
UF,PI,dados_ausentes,ausente,0,0.0,0,
UF,PI,dados_ausentes,eliminado,0,0.0,0,
UF,PI,dados_ausentes,misto,0,0.0,0,
UF,PI,dados_ausentes,dados_ausentes,0,0.0,0,
UF,PI,dados_ausentes,codigo_invalido,0,0.0,0,
UF,PI,codigo_invalido,presente,0,0.0,0,
UF,PI,codigo_invalido,ausente,0,0.0,0,
UF,PI,codigo_invalido,eliminado,0,0.0,0,
UF,PI,codigo_invalido,misto,0,0.0,0,
UF,PI,codigo_invalido,dados_ausentes,0,0.0,0,
UF,PI,codigo_invalido,codigo_invalido,0,0.0,0,
UF,PR,presente,presente,132004,67.40538001184665,142507,92.62983572736778
UF,PR,presente,ausente,10420,5.320778610674237,142507,7.311921519644649
UF,PR,presente,eliminado,83,0.042382401601339895,142507,0.05824275298757254
UF,PR,presente,misto,0,0.0,142507,0.0
UF,PR,presente,dados_ausentes,0,0.0,142507,0.0
UF,PR,presente,codigo_invalido,0,0.0,142507,0.0
UF,PR,ausente,presente,405,0.20680569456075493,53065,0.7632149250918685
UF,PR,ausente,ausente,52659,26.88933597499949,53065,99.23490059361161
UF,PR,ausente,eliminado,1,0.0005106313445944566,53065,0.001884481296523132
UF,PR,ausente,misto,0,0.0,53065,0.0
UF,PR,ausente,dados_ausentes,0,0.0,53065,0.0
UF,PR,ausente,codigo_invalido,0,0.0,53065,0.0
UF,PR,eliminado,presente,43,0.021957147817561633,264,16.28787878787879
UF,PR,eliminado,ausente,221,0.11284952715537491,264,83.71212121212122
UF,PR,eliminado,eliminado,0,0.0,264,0.0
UF,PR,eliminado,misto,0,0.0,264,0.0
UF,PR,eliminado,dados_ausentes,0,0.0,264,0.0
UF,PR,eliminado,codigo_invalido,0,0.0,264,0.0
UF,PR,misto,presente,0,0.0,0,
UF,PR,misto,ausente,0,0.0,0,
UF,PR,misto,eliminado,0,0.0,0,
UF,PR,misto,misto,0,0.0,0,
UF,PR,misto,dados_ausentes,0,0.0,0,
UF,PR,misto,codigo_invalido,0,0.0,0,
UF,PR,dados_ausentes,presente,0,0.0,0,
UF,PR,dados_ausentes,ausente,0,0.0,0,
UF,PR,dados_ausentes,eliminado,0,0.0,0,
UF,PR,dados_ausentes,misto,0,0.0,0,
UF,PR,dados_ausentes,dados_ausentes,0,0.0,0,
UF,PR,dados_ausentes,codigo_invalido,0,0.0,0,
UF,PR,codigo_invalido,presente,0,0.0,0,
UF,PR,codigo_invalido,ausente,0,0.0,0,
UF,PR,codigo_invalido,eliminado,0,0.0,0,
UF,PR,codigo_invalido,misto,0,0.0,0,
UF,PR,codigo_invalido,dados_ausentes,0,0.0,0,
UF,PR,codigo_invalido,codigo_invalido,0,0.0,0,
UF,RJ,presente,presente,221151,67.23079682498184,235563,93.88189146852434
UF,RJ,presente,ausente,14291,4.344521695248113,235563,6.066742230316306
UF,RJ,presente,eliminado,121,0.03678448849800725,235563,0.051366301159350154
UF,RJ,presente,misto,0,0.0,235563,0.0
UF,RJ,presente,dados_ausentes,0,0.0,235563,0.0
UF,RJ,presente,codigo_invalido,0,0.0,235563,0.0
UF,RJ,ausente,presente,958,0.2912358676123219,93022,1.0298639031626926
UF,RJ,ausente,ausente,92063,27.987523674314396,93022,98.96906108232461
UF,RJ,ausente,eliminado,1,0.00030400403717361366,93022,0.0010750145126959213
UF,RJ,ausente,misto,0,0.0,93022,0.0
UF,RJ,ausente,dados_ausentes,0,0.0,93022,0.0
UF,RJ,ausente,codigo_invalido,0,0.0,93022,0.0
UF,RJ,eliminado,presente,45,0.013680181672812614,358,12.569832402234637
UF,RJ,eliminado,ausente,312,0.09484925959816747,358,87.15083798882682
UF,RJ,eliminado,eliminado,1,0.00030400403717361366,358,0.27932960893854747
UF,RJ,eliminado,misto,0,0.0,358,0.0
UF,RJ,eliminado,dados_ausentes,0,0.0,358,0.0
UF,RJ,eliminado,codigo_invalido,0,0.0,358,0.0
UF,RJ,misto,presente,0,0.0,0,
UF,RJ,misto,ausente,0,0.0,0,
UF,RJ,misto,eliminado,0,0.0,0,
UF,RJ,misto,misto,0,0.0,0,
UF,RJ,misto,dados_ausentes,0,0.0,0,
UF,RJ,misto,codigo_invalido,0,0.0,0,
UF,RJ,dados_ausentes,presente,0,0.0,0,
UF,RJ,dados_ausentes,ausente,0,0.0,0,
UF,RJ,dados_ausentes,eliminado,0,0.0,0,
UF,RJ,dados_ausentes,misto,0,0.0,0,
UF,RJ,dados_ausentes,dados_ausentes,0,0.0,0,
UF,RJ,dados_ausentes,codigo_invalido,0,0.0,0,
UF,RJ,codigo_invalido,presente,0,0.0,0,
UF,RJ,codigo_invalido,ausente,0,0.0,0,
UF,RJ,codigo_invalido,eliminado,0,0.0,0,
UF,RJ,codigo_invalido,misto,0,0.0,0,
UF,RJ,codigo_invalido,dados_ausentes,0,0.0,0,
UF,RJ,codigo_invalido,codigo_invalido,0,0.0,0,
UF,RN,presente,presente,81832,72.28464419475655,85759,95.42088876969181
UF,RN,presente,ausente,3876,3.4237863048547807,85759,4.5196422532912
UF,RN,presente,eliminado,51,0.0450498198007208,85759,0.05946897701698947
UF,RN,presente,misto,0,0.0,85759,0.0
UF,RN,presente,dados_ausentes,0,0.0,85759,0.0
UF,RN,presente,codigo_invalido,0,0.0,85759,0.0
UF,RN,ausente,presente,251,0.22171577980354745,27338,0.9181359280122906
UF,RN,ausente,ausente,27086,23.925870963182813,27338,99.07820615992391
UF,RN,ausente,eliminado,1,0.0008833298000141333,27338,0.0036579120637939863
UF,RN,ausente,misto,0,0.0,27338,0.0
UF,RN,ausente,dados_ausentes,0,0.0,27338,0.0
UF,RN,ausente,codigo_invalido,0,0.0,27338,0.0
UF,RN,eliminado,presente,16,0.014133276800226132,111,14.414414414414415
UF,RN,eliminado,ausente,95,0.08391633100134266,111,85.58558558558559
UF,RN,eliminado,eliminado,0,0.0,111,0.0
UF,RN,eliminado,misto,0,0.0,111,0.0
UF,RN,eliminado,dados_ausentes,0,0.0,111,0.0
UF,RN,eliminado,codigo_invalido,0,0.0,111,0.0
UF,RN,misto,presente,0,0.0,0,
UF,RN,misto,ausente,0,0.0,0,
UF,RN,misto,eliminado,0,0.0,0,
UF,RN,misto,misto,0,0.0,0,
UF,RN,misto,dados_ausentes,0,0.0,0,
UF,RN,misto,codigo_invalido,0,0.0,0,
UF,RN,dados_ausentes,presente,0,0.0,0,
UF,RN,dados_ausentes,ausente,0,0.0,0,
UF,RN,dados_ausentes,eliminado,0,0.0,0,
UF,RN,dados_ausentes,misto,0,0.0,0,
UF,RN,dados_ausentes,dados_ausentes,0,0.0,0,
UF,RN,dados_ausentes,codigo_invalido,0,0.0,0,
UF,RN,codigo_invalido,presente,0,0.0,0,
UF,RN,codigo_invalido,ausente,0,0.0,0,
UF,RN,codigo_invalido,eliminado,0,0.0,0,
UF,RN,codigo_invalido,misto,0,0.0,0,
UF,RN,codigo_invalido,dados_ausentes,0,0.0,0,
UF,RN,codigo_invalido,codigo_invalido,0,0.0,0,
UF,RO,presente,presente,29308,62.62660797469977,31620,92.68817204301075
UF,RO,presente,ausente,2288,4.889097824693363,31620,7.235926628716003
UF,RO,presente,eliminado,24,0.051284242916363944,31620,0.07590132827324478
UF,RO,presente,misto,0,0.0,31620,0.0
UF,RO,presente,dados_ausentes,0,0.0,31620,0.0
UF,RO,presente,codigo_invalido,0,0.0,31620,0.0
UF,RO,ausente,presente,156,0.33334757895636563,15121,1.031677799087362
UF,RO,ausente,ausente,14963,31.973588614898073,15121,98.9550955624628
UF,RO,ausente,eliminado,2,0.004273686909696995,15121,0.013226638449837973
UF,RO,ausente,misto,0,0.0,15121,0.0
UF,RO,ausente,dados_ausentes,0,0.0,15121,0.0
UF,RO,ausente,codigo_invalido,0,0.0,15121,0.0
UF,RO,eliminado,presente,6,0.012821060729090986,57,10.526315789473685
UF,RO,eliminado,ausente,51,0.10897901619727339,57,89.47368421052632
UF,RO,eliminado,eliminado,0,0.0,57,0.0
UF,RO,eliminado,misto,0,0.0,57,0.0
UF,RO,eliminado,dados_ausentes,0,0.0,57,0.0
UF,RO,eliminado,codigo_invalido,0,0.0,57,0.0
UF,RO,misto,presente,0,0.0,0,
UF,RO,misto,ausente,0,0.0,0,
UF,RO,misto,eliminado,0,0.0,0,
UF,RO,misto,misto,0,0.0,0,
UF,RO,misto,dados_ausentes,0,0.0,0,
UF,RO,misto,codigo_invalido,0,0.0,0,
UF,RO,dados_ausentes,presente,0,0.0,0,
UF,RO,dados_ausentes,ausente,0,0.0,0,
UF,RO,dados_ausentes,eliminado,0,0.0,0,
UF,RO,dados_ausentes,misto,0,0.0,0,
UF,RO,dados_ausentes,dados_ausentes,0,0.0,0,
UF,RO,dados_ausentes,codigo_invalido,0,0.0,0,
UF,RO,codigo_invalido,presente,0,0.0,0,
UF,RO,codigo_invalido,ausente,0,0.0,0,
UF,RO,codigo_invalido,eliminado,0,0.0,0,
UF,RO,codigo_invalido,misto,0,0.0,0,
UF,RO,codigo_invalido,dados_ausentes,0,0.0,0,
UF,RO,codigo_invalido,codigo_invalido,0,0.0,0,
UF,RR,presente,presente,8144,57.5222489052126,9030,90.18826135105205
UF,RR,presente,ausente,881,6.222630315016246,9030,9.756367663344408
UF,RR,presente,eliminado,5,0.03531572255968357,9030,0.05537098560354374
UF,RR,presente,misto,0,0.0,9030,0.0
UF,RR,presente,dados_ausentes,0,0.0,9030,0.0
UF,RR,presente,codigo_invalido,0,0.0,9030,0.0
UF,RR,ausente,presente,115,0.8122616188727222,5116,2.2478498827208755
UF,RR,ausente,ausente,5001,35.32278570419551,5116,97.75215011727913
UF,RR,ausente,eliminado,0,0.0,5116,0.0
UF,RR,ausente,misto,0,0.0,5116,0.0
UF,RR,ausente,dados_ausentes,0,0.0,5116,0.0
UF,RR,ausente,codigo_invalido,0,0.0,5116,0.0
UF,RR,eliminado,presente,2,0.014126289023873428,12,16.666666666666668
UF,RR,eliminado,ausente,10,0.07063144511936714,12,83.33333333333333
UF,RR,eliminado,eliminado,0,0.0,12,0.0
UF,RR,eliminado,misto,0,0.0,12,0.0
UF,RR,eliminado,dados_ausentes,0,0.0,12,0.0
UF,RR,eliminado,codigo_invalido,0,0.0,12,0.0
UF,RR,misto,presente,0,0.0,0,
UF,RR,misto,ausente,0,0.0,0,
UF,RR,misto,eliminado,0,0.0,0,
UF,RR,misto,misto,0,0.0,0,
UF,RR,misto,dados_ausentes,0,0.0,0,
UF,RR,misto,codigo_invalido,0,0.0,0,
UF,RR,dados_ausentes,presente,0,0.0,0,
UF,RR,dados_ausentes,ausente,0,0.0,0,
UF,RR,dados_ausentes,eliminado,0,0.0,0,
UF,RR,dados_ausentes,misto,0,0.0,0,
UF,RR,dados_ausentes,dados_ausentes,0,0.0,0,
UF,RR,dados_ausentes,codigo_invalido,0,0.0,0,
UF,RR,codigo_invalido,presente,0,0.0,0,
UF,RR,codigo_invalido,ausente,0,0.0,0,
UF,RR,codigo_invalido,eliminado,0,0.0,0,
UF,RR,codigo_invalido,misto,0,0.0,0,
UF,RR,codigo_invalido,dados_ausentes,0,0.0,0,
UF,RR,codigo_invalido,codigo_invalido,0,0.0,0,
UF,RS,presente,presente,121437,65.11262553417372,132433,91.6969335437542
UF,RS,presente,ausente,10935,5.863176463649379,132433,8.257005429160406
UF,RS,presente,eliminado,61,0.03270724867696498,132433,0.04606102708539413
UF,RS,presente,misto,0,0.0,132433,0.0
UF,RS,presente,dados_ausentes,0,0.0,132433,0.0
UF,RS,presente,codigo_invalido,0,0.0,132433,0.0
UF,RS,ausente,presente,487,0.26112180501117943,53873,0.9039778738885899
UF,RS,ausente,ausente,53386,28.624740620794302,53873,99.09602212611141
UF,RS,ausente,eliminado,0,0.0,53873,0.0
UF,RS,ausente,misto,0,0.0,53873,0.0
UF,RS,ausente,dados_ausentes,0,0.0,53873,0.0
UF,RS,ausente,codigo_invalido,0,0.0,53873,0.0
UF,RS,eliminado,presente,26,0.013940794518050649,197,13.197969543147208
UF,RS,eliminado,ausente,171,0.09168753317641003,197,86.80203045685279
UF,RS,eliminado,eliminado,0,0.0,197,0.0
UF,RS,eliminado,misto,0,0.0,197,0.0
UF,RS,eliminado,dados_ausentes,0,0.0,197,0.0
UF,RS,eliminado,codigo_invalido,0,0.0,197,0.0
UF,RS,misto,presente,0,0.0,0,
UF,RS,misto,ausente,0,0.0,0,
UF,RS,misto,eliminado,0,0.0,0,
UF,RS,misto,misto,0,0.0,0,
UF,RS,misto,dados_ausentes,0,0.0,0,
UF,RS,misto,codigo_invalido,0,0.0,0,
UF,RS,dados_ausentes,presente,0,0.0,0,
UF,RS,dados_ausentes,ausente,0,0.0,0,
UF,RS,dados_ausentes,eliminado,0,0.0,0,
UF,RS,dados_ausentes,misto,0,0.0,0,
UF,RS,dados_ausentes,dados_ausentes,0,0.0,0,
UF,RS,dados_ausentes,codigo_invalido,0,0.0,0,
UF,RS,codigo_invalido,presente,0,0.0,0,
UF,RS,codigo_invalido,ausente,0,0.0,0,
UF,RS,codigo_invalido,eliminado,0,0.0,0,
UF,RS,codigo_invalido,misto,0,0.0,0,
UF,RS,codigo_invalido,dados_ausentes,0,0.0,0,
UF,RS,codigo_invalido,codigo_invalido,0,0.0,0,
UF,SC,presente,presente,72924,66.01906589775392,79740,91.45221971407074
UF,SC,presente,ausente,6767,6.1262549905394765,79740,8.486330574366692
UF,SC,presente,eliminado,49,0.04436035089942875,79740,0.06144971156257838
UF,SC,presente,misto,0,0.0,79740,0.0
UF,SC,presente,dados_ausentes,0,0.0,79740,0.0
UF,SC,presente,codigo_invalido,0,0.0,79740,0.0
UF,SC,ausente,presente,326,0.2951321304737504,30610,1.0650114341718393
UF,SC,ausente,ausente,30283,27.41560216913063,30610,98.93172165958838
UF,SC,ausente,eliminado,1,0.0009053132836618112,30610,0.003266906239790918
UF,SC,ausente,misto,0,0.0,30610,0.0
UF,SC,ausente,dados_ausentes,0,0.0,30610,0.0
UF,SC,ausente,codigo_invalido,0,0.0,30610,0.0
UF,SC,eliminado,presente,17,0.01539032582225079,109,15.596330275229358
UF,SC,eliminado,ausente,92,0.08328882209688662,109,84.40366972477064
UF,SC,eliminado,eliminado,0,0.0,109,0.0
UF,SC,eliminado,misto,0,0.0,109,0.0
UF,SC,eliminado,dados_ausentes,0,0.0,109,0.0
UF,SC,eliminado,codigo_invalido,0,0.0,109,0.0
